source,kind,name,district,parent,party,votes,verdict,matched_label
EC,constituency,LABWOR COUNTY,ABIM,ABIM,,,has_article,Labwor County
EC,constituency,ADJUMANI EAST COUNTY,ADJUMANI,ADJUMANI,,,has_article,Adjumani District
EC,constituency,ADJUMANI WEST COUNTY,ADJUMANI,ADJUMANI,,,has_article,Adjumani District
EC,constituency,AGAGO COUNTY,AGAGO,AGAGO,,,has_article,Agago Town Council
EC,constituency,AGAGO NORTH COUNTY,AGAGO,AGAGO,,,has_article,Agago Town Council
EC,constituency,AGAGO WEST COUNTY,AGAGO,AGAGO,,,has_article,Agago Town Council
EC,constituency,AJURI COUNTY,ALEBTONG,ALEBTONG,,,has_article,Ajuri
EC,constituency,MOROTO COUNTY,ALEBTONG,ALEBTONG,,,has_article,Moroto District
EC,constituency,KIOGA COUNTY,AMOLATAR,AMOLATAR,,,has_article,Kioga
EC,constituency,KIOGA NORTH COUNTY,AMOLATAR,AMOLATAR,,,has_article,Kioga
EC,constituency,UPE COUNTY,AMUDAT,AMUDAT,,,no_article_found,
EC,constituency,AMURIA COUNTY,AMURIA,AMURIA,,,has_article,Amuria District
EC,constituency,ORUNGO COUNTY,AMURIA,AMURIA,,,has_article,Orungo
EC,constituency,KILAK NORTH COUNTY,AMURU,AMURU,,,has_article,Kilak
EC,constituency,KILAK SOUTH COUNTY,AMURU,AMURU,,,has_article,Kilak
EC,constituency,APAC MUNICIPALITY,APAC,APAC,,,has_article,Apac District
EC,constituency,MARUZI COUNTY,APAC,APAC,,,has_article,Maruzi II
EC,constituency,MARUZI NORTH COUNTY,APAC,APAC,,,has_article,Maruzi II
EC,constituency,VURRA COUNTY,ARUA,ARUA,,,has_article,Vurra
EC,constituency,ARUA CENTRAL DIVISION,ARUA CITY,ARUA CITY,,,has_article,Arua District
EC,constituency,AYIVU DIVISION EAST,ARUA CITY,ARUA CITY,,,has_article,Ayivu County
EC,constituency,AYIVU DIVISION WEST,ARUA CITY,ARUA CITY,,,has_article,Ayivu County
EC,constituency,BUDAKA COUNTY,BUDAKA,BUDAKA,,,has_article,Budaka District
EC,constituency,IKI-IKI COUNTY,BUDAKA,BUDAKA,,,has_article,Iki-Iki
EC,constituency,BUSHIGAI COUNTY,BUDUDA,BUDUDA,,,no_article_found,
EC,constituency,LUTSESHE COUNTY,BUDUDA,BUDUDA,,,no_article_found,
EC,constituency,MANJIYA COUNTY,BUDUDA,BUDUDA,,,has_article,Manjiya County
EC,constituency,BUGIRI MUNICIPALITY,BUGIRI,BUGIRI,,,has_article,Bugiri District
EC,constituency,BUKOOLI COUNTY CENTRAL,BUGIRI,BUGIRI,,,has_article,Bukooli County
EC,constituency,BUKOOLI COUNTY NORTH,BUGIRI,BUGIRI,,,has_article,Bukooli County
EC,constituency,BUGWERI COUNTY,BUGWERI,BUGWERI,,,has_article,Bugweri
EC,constituency,BUHWEJU COUNTY,BUHWEJU,BUHWEJU,,,has_article,Buhweju District
EC,constituency,BUHWEJU WEST COUNTY,BUHWEJU,BUHWEJU,,,has_article,Buhweju District
EC,constituency,BUIKWE COUNTY SOUTH,BUIKWE,BUIKWE,,,has_article,Buikwe
EC,constituency,LUGAZI MUNICIPALITY,BUIKWE,BUIKWE,,,has_article,Lugazi FC
EC,constituency,NJERU MUNICIPALITY,BUIKWE,BUIKWE,,,has_article,Njeru
EC,constituency,BUKEDEA COUNTY,BUKEDEA,BUKEDEA,,,has_article,Bukedea District
EC,constituency,BUKOMANSIMBI NORTH COUNTY,BUKOMANSIMBI,BUKOMANSIMBI,,,has_article,Bukomansimbi Town Council
EC,constituency,BUKOMANSIMBI SOUTH COUNTY,BUKOMANSIMBI,BUKOMANSIMBI,,,has_article,Bukomansimbi Town Council
EC,constituency,KONGASIS COUNTY,BUKWO,BUKWO,,,has_article,Kongasis County
EC,constituency,T'OO COUNTY,BUKWO,BUKWO,,,no_article_found,
EC,constituency,BULAMBULI COUNTY,BULAMBULI,BULAMBULI,,,has_article,Bulambuli District
EC,constituency,ELGON COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
EC,constituency,ELGON NORTH COUNTY,BULAMBULI,BULAMBULI,,,no_article_found,
EC,constituency,BULIISA COUNTY,BULIISA,BULIISA,,,has_article,Buliisa District
EC,constituency,BUGHENDERA COUNTY,BUNDIBUGYO,BUNDIBUGYO,,,has_article,Bughendera County
EC,constituency,BWAMBA COUNTY,BUNDIBUGYO,BUNDIBUGYO,,,has_article,Bwamba County
EC,constituency,BUNYANGABU COUNTY,BUNYANGABU,BUNYANGABU,,,has_article,Bunyangabu District
EC,constituency,BUSHENYI -ISHAKA MUNICIPALITY,BUSHENYI,BUSHENYI,,,has_article,Bushenyi-ishaka Municipality
EC,constituency,IGARA COUNTY EAST,BUSHENYI,BUSHENYI,,,has_article,Igara County
EC,constituency,IGARA COUNTY WEST,BUSHENYI,BUSHENYI,,,has_article,Igara County
EC,constituency,BUSIA MUNICIPALITY,BUSIA,BUSIA,,,has_article,Busia District
EC,constituency,SAMIA BUGWE CENTRAL COUNTY,BUSIA,BUSIA,,,has_article,Samia-Bugwe County
EC,constituency,SAMIA BUGWE COUNTY NORTH,BUSIA,BUSIA,,,has_article,Samia-Bugwe County
EC,constituency,SAMIA BUGWE COUNTY SOUTH,BUSIA,BUSIA,,,has_article,Samia-Bugwe County
EC,constituency,BUNYOLE EAST COUNTY,BUTALEJA,BUTALEJA,,,has_article,Bunyole County
EC,constituency,BUNYOLE WEST COUNTY,BUTALEJA,BUTALEJA,,,has_article,Bunyole County
EC,constituency,BUTAMBALA COUNTY,BUTAMBALA,BUTAMBALA,,,has_article,Butambala District
EC,constituency,BUTEBO COUNTY,BUTEBO,BUTEBO,,,has_article,Butebo
EC,constituency,BUVUMA ISLANDS COUNTY,BUVUMA,BUVUMA,,,no_article_found,
EC,constituency,BUDIOPE EAST COUNTY,BUYENDE,BUYENDE,,,has_article,Budiope County
EC,constituency,BUDIOPE WEST COUNTY,BUYENDE,BUYENDE,,,has_article,Budiope County
EC,constituency,DOKOLO NORTH COUNTY,DOKOLO,DOKOLO,,,has_article,Dokolo District
EC,constituency,DOKOLO SOUTH COUNTY,DOKOLO,DOKOLO,,,has_article,Dokolo District
EC,constituency,FORTPORTAL CENTRAL DIVISION,FORTPORTAL CITY,FORTPORTAL CITY,,,no_article_found,
EC,constituency,FORTPORTAL NORTH DIVISION,FORTPORTAL CITY,FORTPORTAL CITY,,,no_article_found,
EC,constituency,GOMBA EAST COUNTY,GOMBA,GOMBA,,,has_article,Gomba County
EC,constituency,GOMBA WEST COUNTY,GOMBA,GOMBA,,,has_article,Gomba County
EC,constituency,ASWA COUNTY,GULU,GULU,,,has_article,Aswa
EC,constituency,BARDEGE-LAYIBI DIVISION,GULU CITY,GULU CITY,,,no_article_found,
EC,constituency,LAROO-PECE DIVISION,GULU CITY,GULU CITY,,,no_article_found,
EC,constituency,BUGAHYA COUNTY,HOIMA,HOIMA,,,has_article,Bugahya County
EC,constituency,KIGOROBYA COUNTY,HOIMA,HOIMA,,,has_article,Kigorobya
EC,constituency,HOIMA EAST DIVISION,HOIMA CITY,HOIMA CITY,,,has_article,Hoima District
EC,constituency,HOIMA WEST DIVISION,HOIMA CITY,HOIMA CITY,,,has_article,Hoima District
EC,constituency,IBANDA COUNTY NORTH,IBANDA,IBANDA,,,has_article,Ibanda District
EC,constituency,IBANDA COUNTY SOUTH,IBANDA,IBANDA,,,has_article,Ibanda District
EC,constituency,IBANDA MUNICIPALITY,IBANDA,IBANDA,,,has_article,Ibanda District
EC,constituency,IGANGA MUNICIPALITY,IGANGA,IGANGA,,,has_article,Iganga District
EC,constituency,KIGULU COUNTY NORTH,IGANGA,IGANGA,,,has_article,Kigulu
EC,constituency,KIGULU COUNTY SOUTH,IGANGA,IGANGA,,,has_article,Kigulu
EC,constituency,BUKANGA COUNTY,ISINGIRO,ISINGIRO,,,has_article,Bukanga County
EC,constituency,BUKANGA NORTH COUNTY,ISINGIRO,ISINGIRO,,,has_article,Bukanga County
EC,constituency,ISINGIRO COUNTY SOUTH,ISINGIRO,ISINGIRO,,,has_article,Isingiro District
EC,constituency,ISINGIRO WEST COUNTY,ISINGIRO,ISINGIRO,,,has_article,Isingiro District
EC,constituency,BUTEMBE COUNTY,JINJA,JINJA,,,has_article,Butembe County
EC,constituency,KAGOMA COUNTY,JINJA,JINJA,,,has_article,Kagoma County
EC,constituency,KAGOMA NORTH COUNTY,JINJA,JINJA,,,has_article,Kagoma County
EC,constituency,JINJANORTH DIVISION,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,JINJASOUTH DIVISION EAST,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,JINJASOUTH DIVISION WEST,JINJA CITY,JINJA CITY,,,no_article_found,
EC,constituency,DODOTH EAST COUNTY,KAABONG,KAABONG,,,has_article,Dodoth County
EC,constituency,DODOTH NORTH COUNTY,KAABONG,KAABONG,,,has_article,Dodoth County
EC,constituency,IK COUNTY,KAABONG,KAABONG,,,no_article_found,
EC,constituency,KABALE MUNICIPALITY,KABALE,KABALE,,,has_article,Kabale District
EC,constituency,NDORWA COUNTY EAST,KABALE,KABALE,,,has_article,Ndorwa County
EC,constituency,NDORWA COUNTY WEST,KABALE,KABALE,,,has_article,Ndorwa County
EC,constituency,BURAHYA COUNTY,KABAROLE,KABAROLE,,,has_article,Burahya County
EC,constituency,KABERAMAIDO COUNTY,KABERAMAIDO,KABERAMAIDO,,,has_article,Kaberamaido District
EC,constituency,OCHERO COUNTY,KABERAMAIDO,KABERAMAIDO,,,has_article,Ochero
EC,constituency,BUYAGA EAST COUNTY,KAGADI,KAGADI,,,has_article,Buyaga
EC,constituency,BUYAGA WEST COUNTY,KAGADI,KAGADI,,,has_article,Buyaga
EC,constituency,BUGANGAIZI EAST COUNTY,KAKUMIRO,KAKUMIRO,,,has_article,Bugangaizi County
EC,constituency,BUGANGAIZI SOUTH COUNTY,KAKUMIRO,KAKUMIRO,,,has_article,Bugangaizi County
EC,constituency,KALAKI COUNTY,KALAKI,KALAKI,,,has_article,Kalaki District
EC,constituency,BUJUMBA COUNTY,KALANGALA,KALANGALA,,,no_article_found,
EC,constituency,KYAMUSWA COUNTY,KALANGALA,KALANGALA,,,has_article,Kyamuswa
EC,constituency,BULAMOGI COUNTY,KALIRO,KALIRO,,,has_article,Bulamogi County
EC,constituency,BULAMOGI NORTH WEST COUNTY,KALIRO,KALIRO,,,has_article,Bulamogi County
EC,constituency,KALUNGU COUNTY EAST,KALUNGU,KALUNGU,,,has_article,Kalungu
EC,constituency,KALUNGU COUNTY WEST,KALUNGU,KALUNGU,,,has_article,Kalungu
EC,constituency,KAMPALACENTRAL DIVISION,KAMPALA,KAMPALA,,,no_article_found,
EC,constituency,KAWEMPE DIVISION NORTH,KAMPALA,KAMPALA,,,has_article,Kawempe
EC,constituency,KAWEMPE DIVISION SOUTH,KAMPALA,KAMPALA,,,has_article,Kawempe
EC,constituency,MAKINDYE DIVISION EAST,KAMPALA,KAMPALA,,,has_article,Makindye
EC,constituency,MAKINDYE DIVISION WEST,KAMPALA,KAMPALA,,,has_article,Makindye
EC,constituency,NAKAWA DIVISION EAST,KAMPALA,KAMPALA,,,has_article,Nakawa
EC,constituency,NAKAWA DIVISION WEST,KAMPALA,KAMPALA,,,has_article,Nakawa
EC,constituency,RUBAGA DIVISION NORTH,KAMPALA,KAMPALA,,,has_article,Rubaga Division
EC,constituency,RUBAGA DIVISION SOUTH,KAMPALA,KAMPALA,,,has_article,Rubaga Division
EC,constituency,BUGABULA COUNTY NORTH,KAMULI,KAMULI,,,has_article,Bugabula County
EC,constituency,BUGABULA COUNTY SOUTH,KAMULI,KAMULI,,,has_article,Bugabula County
EC,constituency,BUZAAYA COUNTY,KAMULI,KAMULI,,,has_article,Buzaaya County
EC,constituency,KAMULI MUNICIPALITY,KAMULI,KAMULI,,,has_article,Kamuli District
EC,constituency,KIBALE COUNTY,KAMWENGE,KAMWENGE,,,has_article,Kibale
EC,constituency,KIBALE EAST COUNTY,KAMWENGE,KAMWENGE,,,has_article,Kibale
EC,constituency,KINKIZI COUNTY EAST,KANUNGU,KANUNGU,,,no_article_found,
EC,constituency,KINKIZI COUNTY WEST,KANUNGU,KANUNGU,,,no_article_found,
EC,constituency,KAPCHORWA MUNICIPALITY,KAPCHORWA,KAPCHORWA,,,has_article,Kapchorwa District
EC,constituency,TINGEY COUNTY,KAPCHORWA,KAPCHORWA,,,has_article,Tingey County
EC,constituency,KAPELEBYONG COUNTY,KAPELEBYONG,KAPELEBYONG,,,has_article,Kapelebyong
EC,constituency,DODOTH WEST COUNTY,KARENGA,KARENGA,,,has_article,Dodoth County
EC,constituency,NAPORE WEST COUNTY,KARENGA,KARENGA,,,has_article,Napore
EC,constituency,BUKONJO COUNTY WEST,KASESE,KASESE,,,has_article,Bukonjo County
EC,constituency,BUKONZO COUNTY EAST,KASESE,KASESE,,,has_article,Bukonzo
EC,constituency,BUSONGORA COUNTY NORTH,KASESE,KASESE,,,has_article,Busongora County
EC,constituency,BUSONGORA COUNTY SOUTH,KASESE,KASESE,,,has_article,Busongora County
EC,constituency,KASESE MUNICIPALITY,KASESE,KASESE,,,has_article,Kasese District
EC,constituency,BUKUYA COUNTY,KASSANDA,KASSANDA,,,has_article,Bukuya
EC,constituency,KASSANDA COUNTY NORTH,KASSANDA,KASSANDA,,,has_article,Kassanda
EC,constituency,KASSANDA COUNTY SOUTH,KASSANDA,KASSANDA,,,has_article,Kassanda
EC,constituency,NGARIAM COUNTY,KATAKWI,KATAKWI,,,has_article,Ngariam
EC,constituency,TOROMA COUNTY,KATAKWI,KATAKWI,,,has_article,Toroma
EC,constituency,USUK COUNTY,KATAKWI,KATAKWI,,,has_article,Usuk
EC,constituency,BBAALE COUNTY,KAYUNGA,KAYUNGA,,,has_article,Bbaale
EC,constituency,NTENJERU COUNTY NORTH,KAYUNGA,KAYUNGA,,,has_article,Ntenjeru
EC,constituency,NTENJERU COUNTY SOUTH,KAYUNGA,KAYUNGA,,,has_article,Ntenjeru
EC,constituency,KAZO COUNTY,KAZO,KAZO,,,has_article,Kazo
EC,constituency,BUYANJA COUNTY,KIBAALE,KIBAALE,,,has_article,Buyanja
EC,constituency,BUYANJAEAST COUNTY,KIBAALE,KIBAALE,,,no_article_found,
EC,constituency,KIBOGA EAST COUNTY,KIBOGA,KIBOGA,,,has_article,Kiboga
EC,constituency,KIBOGA WEST COUNTY,KIBOGA,KIBOGA,,,has_article,Kiboga
EC,constituency,KABWERI COUNTY,KIBUKU,KIBUKU,,,has_article,Kabweri
EC,constituency,KIBUKU COUNTY,KIBUKU,KIBUKU,,,has_article,Kibuku District
EC,constituency,BUHAGUZI COUNTY,KIKUUBE,KIKUUBE,,,has_article,Buhaguzi County
EC,constituency,BUHAGUZI EAST COUNTY,KIKUUBE,KIKUUBE,,,has_article,Buhaguzi County
EC,constituency,KASHONGI COUNTY,KIRUHURA,KIRUHURA,,,has_article,Kashongi
EC,constituency,NYABUSHOZI COUNTY,KIRUHURA,KIRUHURA,,,has_article,Nyabushozi County
EC,constituency,KIBANDA NORTH COUNTY,KIRYANDONGO,KIRYANDONGO,,,has_article,Kibanda
EC,constituency,KIBANDA SOUTH COUNTY,KIRYANDONGO,KIRYANDONGO,,,has_article,Kibanda
EC,constituency,BUFUMBIRA COUNTY EAST,KISORO,KISORO,,,has_article,Bufumbira
EC,constituency,BUFUMBIRA COUNTY NORTH,KISORO,KISORO,,,has_article,Bufumbira
EC,constituency,BUFUMBIRA COUNTY SOUTH,KISORO,KISORO,,,has_article,Bufumbira
EC,constituency,BUKIMBIRI COUNTY,KISORO,KISORO,,,has_article,Bukimbiri
EC,constituency,KISORO MUNICIPALITY,KISORO,KISORO,,,has_article,Kisoro Town Council
EC,constituency,KITAGWENDA COUNTY,KITAGWENDA,KITAGWENDA,,,has_article,Kitagwenda County
EC,constituency,CHUA EAST COUNTY,KITGUM,KITGUM,,,has_article,Chua County
EC,constituency,CHUA WEST COUNTY,KITGUM,KITGUM,,,has_article,Chua County
EC,constituency,KITGUM MUNICIPALITY,KITGUM,KITGUM,,,has_article,Kitgum
EC,constituency,KOBOKO COUNTY,KOBOKO,KOBOKO,,,has_article,Koboko District
EC,constituency,KOBOKO MUNICIPALITY,KOBOKO,KOBOKO,,,has_article,Koboko District
EC,constituency,KOBOKO NORTH COUNTY,KOBOKO,KOBOKO,,,has_article,Koboko District
EC,constituency,KOLE NORTH COUNTY,KOLE,KOLE,,,has_article,Kole Town Council
EC,constituency,KOLE SOUTH COUNTY,KOLE,KOLE,,,has_article,Kole Town Council
EC,constituency,JIE COUNTY,KOTIDO,KOTIDO,,,has_article,Jie County
EC,constituency,KOTIDO MUNICIPALITY,KOTIDO,KOTIDO,,,has_article,Kotido District
EC,constituency,KANYUM COUNTY,KUMI,KUMI,,,has_article,Kanyum
EC,constituency,KUMI COUNTY,KUMI,KUMI,,,has_article,Kumi District
EC,constituency,KUMI MUNICIPALITY,KUMI,KUMI,,,has_article,Kumi District
EC,constituency,KWANIA COUNTY,KWANIA,KWANIA,,,has_article,Kwania County
EC,constituency,KWANIA NORTH COUNTY,KWANIA,KWANIA,,,has_article,Kwania County
EC,constituency,KWEEN COUNTY,KWEEN,KWEEN,,,has_article,Kween District
EC,constituency,SOI COUNTY,KWEEN,KWEEN,,,no_article_found,
EC,constituency,BUTEMBA COUNTY,KYANKWANZI,KYANKWANZI,,,has_article,Butemba
EC,constituency,NTWETWE COUNTY,KYANKWANZI,KYANKWANZI,,,has_article,Ntwetwe Town Council
EC,constituency,KYAKACENTRAL COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,KYAKANORTH COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,KYAKASOUTH COUNTY,KYEGEGWA,KYEGEGWA,,,no_article_found,
EC,constituency,MWENGE CENTRAL COUNTY,KYENJOJO,KYENJOJO,,,has_article,Mwenge
EC,constituency,MWENGE COUNTY NORTH,KYENJOJO,KYENJOJO,,,has_article,Mwenge
EC,constituency,MWENGE COUNTY SOUTH,KYENJOJO,KYENJOJO,,,has_article,Mwenge
EC,constituency,KAKUUTO COUNTY,KYOTERA,KYOTERA,,,has_article,Kakuuto
EC,constituency,KYOTERA COUNTY,KYOTERA,KYOTERA,,,has_article,Kyotera
EC,constituency,LAMWO COUNTY,LAMWO,LAMWO,,,has_article,Lamwo
EC,constituency,PALABEK COUNTY,LAMWO,LAMWO,,,no_article_found,
EC,constituency,ERUTE COUNTY NORTH,LIRA,LIRA,,,has_article,Erute County
EC,constituency,ERUTE COUNTY SOUTH,LIRA,LIRA,,,has_article,Erute County
EC,constituency,LIRAEAST DIVISION,LIRA CITY,LIRA CITY,,,no_article_found,
EC,constituency,LIRAWEST DIVISION,LIRA CITY,LIRA CITY,,,no_article_found,
EC,constituency,LUUKANORTH COUNTY,LUUKA,LUUKA,,,no_article_found,
EC,constituency,LUUKASOUTH COUNTY,LUUKA,LUUKA,,,no_article_found,
EC,constituency,BAMUNANIKA COUNTY,LUWEERO,LUWEERO,,,has_article,Bamunanika
EC,constituency,KATIKAMU COUNTY NORTH,LUWEERO,LUWEERO,,,has_article,Katikamu
EC,constituency,KATIKAMU COUNTY SOUTH,LUWEERO,LUWEERO,,,has_article,Katikamu
EC,constituency,BUKOTO COUNTY MID-WEST,LWENGO,LWENGO,,,no_article_found,
EC,constituency,BUKOTO COUNTY SOUTH,LWENGO,LWENGO,,,has_article,Bukoto County West
EC,constituency,BUKOTO COUNTY WEST,LWENGO,LWENGO,,,has_article,Bukoto County West
EC,constituency,KABULA COUNTY,LYANTONDE,LYANTONDE,,,has_article,Kabula County
EC,constituency,LOWER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
EC,constituency,UPPER MADI COUNTY,MADI-OKOLLO,MADI-OKOLLO,,,no_article_found,
EC,constituency,BUBULO COUNTY WEST,MANAFWA,MANAFWA,,,has_article,Bubulo
EC,constituency,BUTIRU COUNTY,MANAFWA,MANAFWA,,,has_article,Butiru
EC,constituency,MARACHA COUNTY,MARACHA,MARACHA,,,has_article,Maracha Town
EC,constituency,MARACHA EAST COUNTY,MARACHA,MARACHA,,,has_article,Maracha Town
EC,constituency,BUKOTO COUNTY CENTRAL,MASAKA,MASAKA,,,has_article,Bukoto County West
EC,constituency,BUKOTO COUNTY EAST,MASAKA,MASAKA,,,has_article,Bukoto County West
EC,constituency,KIMAANYA-KABONERA DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
EC,constituency,NYENDO-MUKUNGWE DIVISION,MASAKA CITY,MASAKA CITY,,,no_article_found,
EC,constituency,BUJENJE COUNTY,MASINDI,MASINDI,,,has_article,Bujenje County
EC,constituency,BURULI COUNTY,MASINDI,MASINDI,,,has_article,Buruli County
EC,constituency,MASINDI MUNICIPALITY,MASINDI,MASINDI,,,has_article,Masindi District
EC,constituency,BUNYA COUNTY EAST,MAYUGE,MAYUGE,,,has_article,Bunya County
EC,constituency,BUNYA COUNTY SOUTH,MAYUGE,MAYUGE,,,has_article,Bunya County
EC,constituency,BUNYA COUNTY WEST,MAYUGE,MAYUGE,,,has_article,Bunya County
EC,constituency,BUNGOKHO CENTRAL COUNTY,MBALE,MBALE,,,has_article,Bungokho
EC,constituency,BUNGOKHO COUNTY NORTH,MBALE,MBALE,,,has_article,Bungokho
EC,constituency,BUNGOKHO COUNTY SOUTH,MBALE,MBALE,,,has_article,Bungokho
EC,constituency,INDUSTRIAL DIVISION,MBALE CITY,MBALE CITY,,,has_article,Industrial Division
EC,constituency,NORTHERN DIVISION,MBALE CITY,MBALE CITY,,,has_article,Northern Division
EC,constituency,KASHARI NORTH COUNTY,MBARARA,MBARARA,,,has_article,Kashari County
EC,constituency,KASHARI SOUTH COUNTY,MBARARA,MBARARA,,,has_article,Kashari County
EC,constituency,MBARARA NORTH DIVISION,MBARARA CITY,MBARARA CITY,,,has_article,Mbarara District
EC,constituency,MBARARA SOUTH DIVISION,MBARARA CITY,MBARARA CITY,,,has_article,Mbarara District
EC,constituency,RUHINDA COUNTY,MITOOMA,MITOOMA,,,has_article,Ruhinda
EC,constituency,RUHINDA NORTH COUNTY,MITOOMA,MITOOMA,,,has_article,Ruhinda
EC,constituency,RUHINDA SOUTH COUNTY,MITOOMA,MITOOMA,,,has_article,Ruhinda
EC,constituency,BUSUJJU COUNTY,MITYANA,MITYANA,,,has_article,Busujju County
EC,constituency,MITYANA COUNTY NORTH,MITYANA,MITYANA,,,has_article,Mityana District
EC,constituency,MITYANA COUNTY SOUTH,MITYANA,MITYANA,,,has_article,Mityana District
EC,constituency,MITYANA MUNICIPALITY,MITYANA,MITYANA,,,has_article,Mityana District
EC,constituency,MATHENIKO COUNTY,MOROTO,MOROTO,,,has_article,Matheniko County
EC,constituency,MOROTO MUNICIPALITY,MOROTO,MOROTO,,,has_article,Moroto District
EC,constituency,TEPETH COUNTY,MOROTO,MOROTO,,,has_article,So (Tepeth)
EC,constituency,WEST MOYO COUNTY,MOYO,MOYO,,,has_article,Moyo District
EC,constituency,MAWOKOTA COUNTY NORTH,MPIGI,MPIGI,,,has_article,Mawokota County
EC,constituency,MAWOKOTA COUNTY SOUTH,MPIGI,MPIGI,,,has_article,Mawokota County
EC,constituency,BUWEKULA COUNTY,MUBENDE,MUBENDE,,,has_article,Buwekula County
EC,constituency,BUWEKULASOUTH COUNTY,MUBENDE,MUBENDE,,,no_article_found,
EC,constituency,KASAMBYA COUNTY,MUBENDE,MUBENDE,,,has_article,Kasambya
EC,constituency,MUBENDE MUNICIPALITY,MUBENDE,MUBENDE,,,has_article,Mubende Town Council
EC,constituency,MUKONO COUNTY NORTH,MUKONO,MUKONO,,,has_article,Mukono District
EC,constituency,MUKONO COUNTY SOUTH,MUKONO,MUKONO,,,has_article,Mukono District
EC,constituency,MUKONO MUNICIPALITY,MUKONO,MUKONO,,,has_article,Mukono District
EC,constituency,NAKIFUMA COUNTY,MUKONO,MUKONO,,,has_article,Nakifuma County
EC,constituency,PIAN COUNTY,NABILATUK,NABILATUK,,,has_article,Pian County
EC,constituency,CHEKWII COUNTY (KADAM),NAKAPIRIPIRIT,NAKAPIRIPIRIT,,,no_article_found,
EC,constituency,CHEKWII EAST COUNTY,NAKAPIRIPIRIT,NAKAPIRIPIRIT,,,has_article,Chekwii County
EC,constituency,NAKASEKE CENTRAL COUNTY,NAKASEKE,NAKASEKE,,,has_article,Nakaseke
EC,constituency,NAKASEKE SOUTH COUNTY,NAKASEKE,NAKASEKE,,,has_article,Nakaseke
EC,constituency,BUDYEBO COUNTY,NAKASONGOLA,NAKASONGOLA,,,no_article_found,
EC,constituency,NAKASONGOLA COUNTY,NAKASONGOLA,NAKASONGOLA,,,has_article,Nakasongola Town Council
EC,constituency,BUKOOLI ISLAND COUNTY,NAMAYINGO,NAMAYINGO,,,no_article_found,
EC,constituency,BUKOOLI SOUTH COUNTY,NAMAYINGO,NAMAYINGO,,,has_article,Bukooli County
EC,constituency,NAMAYINGO SOUTH COUNTY,NAMAYINGO,NAMAYINGO,,,has_article,Namayingo District
EC,constituency,BUBULOEAST COUNTY,NAMISINDWA,NAMISINDWA,,,no_article_found,
EC,constituency,NAMISINDWA COUNTY,NAMISINDWA,NAMISINDWA,,,has_article,Namisindwa District
EC,constituency,BUKONO COUNTY,NAMUTUMBA,NAMUTUMBA,,,no_article_found,
EC,constituency,BUSIKI COUNTY,NAMUTUMBA,NAMUTUMBA,,,has_article,Busiki County
EC,constituency,BUSIKI NORTH COUNTY,NAMUTUMBA,NAMUTUMBA,,,has_article,Busiki County
EC,constituency,BOKORA COUNTY,NAPAK,NAPAK,,,has_article,Bokora County
EC,constituency,BOKORA EAST COUNTY,NAPAK,NAPAK,,,has_article,Bokora County
EC,constituency,NEBBI MUNICIPALITY,NEBBI,NEBBI,,,has_article,Nebbi District
EC,constituency,PADYERE COUNTY,NEBBI,NEBBI,,,has_article,Padyere County
EC,constituency,KAPIR COUNTY,NGORA,NGORA,,,has_article,Kapir
EC,constituency,NGORA COUNTY,NGORA,NGORA,,,has_article,Ngora District
EC,constituency,NTOROKO COUNTY,NTOROKO,NTOROKO,,,has_article,Ntoroko
EC,constituency,KAJARA COUNTY,NTUNGAMO,NTUNGAMO,,,has_article,Kajara County
EC,constituency,NTUNGAMO MUNICIPALITY,NTUNGAMO,NTUNGAMO,,,has_article,Ntungamo District
EC,constituency,RUHAAMA COUNTY,NTUNGAMO,NTUNGAMO,,,has_article,Ruhaama County
EC,constituency,RUHAAMA EAST COUNTY,NTUNGAMO,NTUNGAMO,,,has_article,Ruhaama County
EC,constituency,RUSHENYI COUNTY,NTUNGAMO,NTUNGAMO,,,has_article,Rushenyi County
EC,constituency,NWOYA COUNTY,NWOYA,NWOYA,,,has_article,Nwoya Town Council
EC,constituency,NWOYA EAST COUNTY,NWOYA,NWOYA,,,has_article,Nwoya Town Council
EC,constituency,OBONGI COUNTY,OBONGI,OBONGI,,,has_article,Obongi County
EC,constituency,OMORO COUNTY,OMORO,OMORO,,,has_article,Omoro
EC,constituency,TOCHI COUNTY,OMORO,OMORO,,,no_article_found,
EC,constituency,OTUKE COUNTY,OTUKE,OTUKE,,,has_article,Otuke Town Council
EC,constituency,OTUKE EAST COUNTY,OTUKE,OTUKE,,,has_article,Otuke Town Council
EC,constituency,OYAM COUNTY NORTH,OYAM,OYAM,,,has_article,Oyam District
EC,constituency,OYAM COUNTY SOUTH,OYAM,OYAM,,,has_article,Oyam District
EC,constituency,ARUU COUNTY,PADER,PADER,,,has_article,Aruu County
EC,constituency,ARUU NORTH COUNTY,PADER,PADER,,,has_article,Aruu County
