feature_class,class_label,name,osm_type,osm_id,segments,wikidata_qid,wikipedia_tag,link_state,osm_url
school,Schools,Agriculture Institute,node,4029516648,1,Q23067805,,wikidata_only,https://www.openstreetmap.org/node/4029516648
school,Schools,Agrigipoi Primary School,node,4013681190,1,,,untagged,https://www.openstreetmap.org/node/4013681190
school,Schools,Agrovet Institute,node,4062420132,1,Q23067692,,wikidata_only,https://www.openstreetmap.org/node/4062420132
school,Schools,Agu Primary School,node,3145506547,1,Q22810509,,wikidata_only,https://www.openstreetmap.org/node/3145506547
school,Schools,Agule High School,node,3968727712,1,,,untagged,https://www.openstreetmap.org/node/3968727712
school,Schools,Agule Kelim Primary School,node,3980796759,1,Q22810511,,wikidata_only,https://www.openstreetmap.org/node/3980796759
school,Schools,Agule Omito Primary School,node,4023415200,1,Q22932463,,wikidata_only,https://www.openstreetmap.org/node/4023415200
school,Schools,Agule Primary School,node,4027310934,1,,,untagged,https://www.openstreetmap.org/node/4027310934
school,Schools,Agule Primary School,node,4027352605,1,,,untagged,https://www.openstreetmap.org/node/4027352605
school,Schools,Agule Primary School,node,4009010515,1,Q22808881,,wikidata_only,https://www.openstreetmap.org/node/4009010515
school,Schools,Agule Primary School,node,4023415201,1,Q22932448,,wikidata_only,https://www.openstreetmap.org/node/4023415201
school,Schools,Agule Primary School,node,4081998842,1,Q23675184,,wikidata_only,https://www.openstreetmap.org/node/4081998842
school,Schools,Agule Primary school,node,3968727713,1,,,untagged,https://www.openstreetmap.org/node/3968727713
school,Schools,Agulu Primary School,node,4027630572,1,Q23214266,,wikidata_only,https://www.openstreetmap.org/node/4027630572
school,Schools,Aguludia Primary School,node,4010090619,1,Q22810217,,wikidata_only,https://www.openstreetmap.org/node/4010090619
school,Schools,Agulurude Primary School,node,4027558929,1,Q23215152,,wikidata_only,https://www.openstreetmap.org/node/4027558929
school,Schools,Agung Pag,node,3992045043,1,Q22910148,,wikidata_only,https://www.openstreetmap.org/node/3992045043
school,Schools,Agung Primary School,node,3992045044,1,Q22910146,,wikidata_only,https://www.openstreetmap.org/node/3992045044
school,Schools,Aguru Parents Primary School,way,972086048,1,Q22910330,,wikidata_only,https://www.openstreetmap.org/way/972086048
school,Schools,Aguru Primary School,node,4023585896,1,Q22938375,,wikidata_only,https://www.openstreetmap.org/node/4023585896
school,Schools,Agurur Ii Primary School,node,4027862580,1,,,untagged,https://www.openstreetmap.org/node/4027862580
school,Schools,Agurur Rock Primary School,node,3966678675,1,Q23198711,,wikidata_only,https://www.openstreetmap.org/node/3966678675
school,Schools,Agururu Needy and Deaf Primary School,node,3997792636,1,Q23673932,,wikidata_only,https://www.openstreetmap.org/node/3997792636
school,Schools,Agururu Primary School,node,4027352606,1,,,untagged,https://www.openstreetmap.org/node/4027352606
school,Schools,Agurut Primary School,node,3998619350,1,Q22808045,,wikidata_only,https://www.openstreetmap.org/node/3998619350
school,Schools,Aguu Primary School,node,4018757598,1,Q22941782,,wikidata_only,https://www.openstreetmap.org/node/4018757598
school,Schools,Agwa Primary School,node,4012759899,1,Q23214191,,wikidata_only,https://www.openstreetmap.org/node/4012759899
school,Schools,Agwaite Primary School,node,3990466995,1,Q22981158,,wikidata_only,https://www.openstreetmap.org/node/3990466995
school,Schools,Agwara Secondary School,node,4013727639,1,Q23213502,,wikidata_only,https://www.openstreetmap.org/node/4013727639
school,Schools,Agwata Complex Secondary School,node,4013727640,1,Q23213505,,wikidata_only,https://www.openstreetmap.org/node/4013727640
school,Schools,Agwata Primary School,node,4013727641,1,Q23213480,,wikidata_only,https://www.openstreetmap.org/node/4013727641
school,Schools,Agwayugi Primary School,node,5456944118,1,,,untagged,https://www.openstreetmap.org/node/5456944118
school,Schools,Agwayugi Primary School,node,4012346065,1,Q22814675,,wikidata_only,https://www.openstreetmap.org/node/4012346065
school,Schools,Agwen Primary School,node,4012943407,1,Q23068500,,wikidata_only,https://www.openstreetmap.org/node/4012943407
school,Schools,Agwencibange Primary School,node,4018299531,1,Q23208057,,wikidata_only,https://www.openstreetmap.org/node/4018299531
school,Schools,Agweng Primary School,node,3999032757,1,,,untagged,https://www.openstreetmap.org/node/3999032757
school,Schools,Agweng Primary School,node,4011099528,1,Q22811782,,wikidata_only,https://www.openstreetmap.org/node/4011099528
school,Schools,Agweng Primary School,node,4012731788,1,Q22814548,,wikidata_only,https://www.openstreetmap.org/node/4012731788
school,Schools,Agweng Primary School,node,4027630573,1,Q22811782,,wikidata_only,https://www.openstreetmap.org/node/4027630573
school,Schools,Agweng Secondary School,node,4012732089,1,Q22814727,,wikidata_only,https://www.openstreetmap.org/node/4012732089
school,Schools,Agweno Primary School,node,4012586161,1,Q22814735,,wikidata_only,https://www.openstreetmap.org/node/4012586161
school,Schools,Agwenonywal Primary School,node,4015503717,1,Q22942480,,wikidata_only,https://www.openstreetmap.org/node/4015503717
school,Schools,Agwenyere Primary School,node,4012759900,1,Q23214190,,wikidata_only,https://www.openstreetmap.org/node/4012759900
school,Schools,Agwet Primary School,node,3966483964,1,Q22811910,,wikidata_only,https://www.openstreetmap.org/node/3966483964
school,Schools,Agwiciri Primary School,node,4012759901,1,Q23214185,,wikidata_only,https://www.openstreetmap.org/node/4012759901
school,Schools,Agwiciri Technical Institute,node,4012759902,1,Q23214184,,wikidata_only,https://www.openstreetmap.org/node/4012759902
school,Schools,Agwingiri Primary School,node,4015503718,1,Q22942478,,wikidata_only,https://www.openstreetmap.org/node/4015503718
school,Schools,Agwingiri Secondary School,node,4015503719,1,Q22942477,,wikidata_only,https://www.openstreetmap.org/node/4015503719
