feature_class,class_label,name,osm_type,osm_id,segments,wikidata_qid,wikipedia_tag,link_state,osm_url
clinic,Clinics and health centres,Alpher and Omega Medical Clinic,node,8963716776,1,,,untagged,https://www.openstreetmap.org/node/8963716776
clinic,Clinics and health centres,Alur medical center,node,8493731517,1,,,untagged,https://www.openstreetmap.org/node/8493731517
clinic,Clinics and health centres,Always Medical Centre,node,4105119515,1,,,untagged,https://www.openstreetmap.org/node/4105119515
clinic,Clinics and health centres,Amadoc Clinic,node,5555333949,1,,,untagged,https://www.openstreetmap.org/node/5555333949
clinic,Clinics and health centres,Amazing Grace Healthy Services Clinic,node,9147833034,1,,,untagged,https://www.openstreetmap.org/node/9147833034
clinic,Clinics and health centres,Ambelechu Health Centre II,node,5559514987,1,,,untagged,https://www.openstreetmap.org/node/5559514987
clinic,Clinics and health centres,Amber Medical Clinic,node,8457496719,1,,,untagged,https://www.openstreetmap.org/node/8457496719
clinic,Clinics and health centres,Amedeo Medical Center,node,10583475445,1,,,untagged,https://www.openstreetmap.org/node/10583475445
clinic,Clinics and health centres,Amen Medical Clinic,node,4052772008,1,,,untagged,https://www.openstreetmap.org/node/4052772008
clinic,Clinics and health centres,Amino Health Centre,node,5328918855,1,,,untagged,https://www.openstreetmap.org/node/5328918855
clinic,Clinics and health centres,Amwonyo Health Centre III,node,8632128792,1,,,untagged,https://www.openstreetmap.org/node/8632128792
clinic,Clinics and health centres,Amwonyu Health Centre II,node,8632128746,1,,,untagged,https://www.openstreetmap.org/node/8632128746
clinic,Clinics and health centres,Andelizu Health Centre,node,5299223127,1,,,untagged,https://www.openstreetmap.org/node/5299223127
clinic,Clinics and health centres,Ankey Health Centre,node,5716196112,1,,,untagged,https://www.openstreetmap.org/node/5716196112
clinic,Clinics and health centres,Anne's Clinic And Maternity,node,4102724058,1,,,untagged,https://www.openstreetmap.org/node/4102724058
clinic,Clinics and health centres,Annex Medical Center,node,3995680083,1,,,untagged,https://www.openstreetmap.org/node/3995680083
clinic,Clinics and health centres,Annex Medical Center,node,4105119516,1,,,untagged,https://www.openstreetmap.org/node/4105119516
clinic,Clinics and health centres,Anyeke HC IV,way,1166331469,1,,,untagged,https://www.openstreetmap.org/way/1166331469
clinic,Clinics and health centres,Apo Health Centre III,node,5576371855,1,,,untagged,https://www.openstreetmap.org/node/5576371855
clinic,Clinics and health centres,Ariapi,node,5333865322,1,,,untagged,https://www.openstreetmap.org/node/5333865322
clinic,Clinics and health centres,Aripea Health Centre III,node,5309760252,1,,,untagged,https://www.openstreetmap.org/node/5309760252
clinic,Clinics and health centres,Arivu Health Centre,node,5409895841,1,,,untagged,https://www.openstreetmap.org/node/5409895841
clinic,Clinics and health centres,Ariwa Health Center III,node,5215672064,1,,,untagged,https://www.openstreetmap.org/node/5215672064
clinic,Clinics and health centres,Ariwa Health Centre IV,node,5559515003,1,,,untagged,https://www.openstreetmap.org/node/5559515003
clinic,Clinics and health centres,Ark Medical Center And Lab Services,node,5463102531,1,,,untagged,https://www.openstreetmap.org/node/5463102531
clinic,Clinics and health centres,Aroma medical center,node,8963738631,1,,,untagged,https://www.openstreetmap.org/node/8963738631
clinic,Clinics and health centres,Arona Herbal Medicine,node,4107569768,1,,,untagged,https://www.openstreetmap.org/node/4107569768
clinic,Clinics and health centres,Asaba Domiciliary Clinic,node,4102724060,1,,,untagged,https://www.openstreetmap.org/node/4102724060
clinic,Clinics and health centres,Asante Medical Clinic,node,8591802322,1,,,untagged,https://www.openstreetmap.org/node/8591802322
clinic,Clinics and health centres,Ashock Health Care,node,8963738679,1,,,untagged,https://www.openstreetmap.org/node/8963738679
clinic,Clinics and health centres,Atyak Health Centre II,node,8632128783,1,,,untagged,https://www.openstreetmap.org/node/8632128783
clinic,Clinics and health centres,Atyenda,node,8632128776,1,,,untagged,https://www.openstreetmap.org/node/8632128776
clinic,Clinics and health centres,Avicenna Dental Center,node,3943791191,1,,,untagged,https://www.openstreetmap.org/node/3943791191
clinic,Clinics and health centres,Avila Clinic,node,9137157879,1,,,untagged,https://www.openstreetmap.org/node/9137157879
clinic,Clinics and health centres,Ayaka Health Centre II,node,8632128793,1,,,untagged,https://www.openstreetmap.org/node/8632128793
clinic,Clinics and health centres,Ayavugazi,node,5406574329,1,,,untagged,https://www.openstreetmap.org/node/5406574329
clinic,Clinics and health centres,Ayilo 1 Health Center II,node,5789318210,1,,,untagged,https://www.openstreetmap.org/node/5789318210
clinic,Clinics and health centres,Ayilo II Health Center II,node,5789318215,1,,,untagged,https://www.openstreetmap.org/node/5789318215
clinic,Clinics and health centres,Ayivu Health Center III,node,6007027151,1,,,untagged,https://www.openstreetmap.org/node/6007027151
clinic,Clinics and health centres,Azura Medicare,node,4102724061,1,,,untagged,https://www.openstreetmap.org/node/4102724061
clinic,Clinics and health centres,BALONGO,node,11001694583,1,,,untagged,https://www.openstreetmap.org/node/11001694583
clinic,Clinics and health centres,BALYEWUNYA MEDICAL CENTRE,node,11056452061,1,,,untagged,https://www.openstreetmap.org/node/11056452061
clinic,Clinics and health centres,BAMBI CLINIC,node,11010338182,1,,,untagged,https://www.openstreetmap.org/node/11010338182
clinic,Clinics and health centres,BANDA COMMUNITY,node,11010338207,1,,,untagged,https://www.openstreetmap.org/node/11010338207
clinic,Clinics and health centres,BASIC MED HEALTH CLINIC,node,11010338298,1,,,untagged,https://www.openstreetmap.org/node/11010338298
clinic,Clinics and health centres,BASIRIKA,node,11010338351,1,,,untagged,https://www.openstreetmap.org/node/11010338351
clinic,Clinics and health centres,BATASFA MEDICAL CLINIC,node,11010338297,1,,,untagged,https://www.openstreetmap.org/node/11010338297
clinic,Clinics and health centres,BBAALE -GUNDA HEALTH CENTRE II,node,11001654304,1,,,untagged,https://www.openstreetmap.org/node/11001654304
clinic,Clinics and health centres,BBAALE HEALTH CENTRE II,node,11001694671,1,,,untagged,https://www.openstreetmap.org/node/11001694671
clinic,Clinics and health centres,BBAKA,node,11001694505,1,,,untagged,https://www.openstreetmap.org/node/11001694505
clinic,Clinics and health centres,BBIRA,node,11010338355,1,,,untagged,https://www.openstreetmap.org/node/11010338355
clinic,Clinics and health centres,BEKIINA H/C 11,node,11010338087,1,,,untagged,https://www.openstreetmap.org/node/11010338087
clinic,Clinics and health centres,BENEDICTINE EYE HOSPITAL,node,11056451889,1,,,untagged,https://www.openstreetmap.org/node/11056451889
clinic,Clinics and health centres,BETHANIA HEALTH CTR,node,11029993059,1,,,untagged,https://www.openstreetmap.org/node/11029993059
clinic,Clinics and health centres,BETHLEHEM HEALTH CENTRE II,node,11001694546,1,,,untagged,https://www.openstreetmap.org/node/11001694546
clinic,Clinics and health centres,BI Care Medical Clinic,node,8591741519,1,,,untagged,https://www.openstreetmap.org/node/8591741519
clinic,Clinics and health centres,BIGAAGA HEALTH CENTRE II,node,11001446292,1,,,untagged,https://www.openstreetmap.org/node/11001446292
clinic,Clinics and health centres,BIGODI HEALTH CENTRE III,node,11029993042,1,,,untagged,https://www.openstreetmap.org/node/11029993042
clinic,Clinics and health centres,BIGULI HEALTH CENTRE II,node,11029992998,1,,,untagged,https://www.openstreetmap.org/node/11029992998
clinic,Clinics and health centres,BIHANGA HC II,node,11029992941,1,,,untagged,https://www.openstreetmap.org/node/11029992941
clinic,Clinics and health centres,BIISO H/C III,node,11029993026,1,,,untagged,https://www.openstreetmap.org/node/11029993026
clinic,Clinics and health centres,BIKIRA MARIA,node,11001694525,1,,,untagged,https://www.openstreetmap.org/node/11001694525
clinic,Clinics and health centres,BIKONE,node,11001734159,1,,,untagged,https://www.openstreetmap.org/node/11001734159
clinic,Clinics and health centres,BIKONE HEALTH CENTRE II,node,11001734223,1,,,untagged,https://www.openstreetmap.org/node/11001734223
clinic,Clinics and health centres,BIKOONA HEALTH CENTRE III,node,11056451937,1,,,untagged,https://www.openstreetmap.org/node/11056451937
clinic,Clinics and health centres,BIKUNGU HEALTH CENTRE II,node,11001478391,1,,,untagged,https://www.openstreetmap.org/node/11001478391
clinic,Clinics and health centres,BIKUNYA HEALTH CTR,node,11001734051,1,,,untagged,https://www.openstreetmap.org/node/11001734051
clinic,Clinics and health centres,BINGOHEALTH CENTRE II,node,11056452042,1,,,untagged,https://www.openstreetmap.org/node/11056452042
clinic,Clinics and health centres,BIRA HEALTH CENTRE,node,11056452298,1,,,untagged,https://www.openstreetmap.org/node/11056452298
clinic,Clinics and health centres,BISEREKO,node,11029992952,1,,,untagged,https://www.openstreetmap.org/node/11029992952
clinic,Clinics and health centres,BISHOP MASEREKA MEDICAL CENTRE,node,11001730378,1,,,untagged,https://www.openstreetmap.org/node/11001730378
clinic,Clinics and health centres,BIWOLOBO,node,11001694622,1,,,untagged,https://www.openstreetmap.org/node/11001694622
clinic,Clinics and health centres,BK Consultation Clinic,node,8963738648,1,,,untagged,https://www.openstreetmap.org/node/8963738648
clinic,Clinics and health centres,BL Clinic,node,4086729073,1,,,untagged,https://www.openstreetmap.org/node/4086729073
clinic,Clinics and health centres,BLESSED HEALTH CARE CENTRE,node,11056452044,1,,,untagged,https://www.openstreetmap.org/node/11056452044
clinic,Clinics and health centres,BOMBO,node,11029993022,1,,,untagged,https://www.openstreetmap.org/node/11029993022
clinic,Clinics and health centres,BOMBO HEALTH CLINIC,node,11029992894,1,,,untagged,https://www.openstreetmap.org/node/11029992894
clinic,Clinics and health centres,BS medical center,node,8532711217,1,,,untagged,https://www.openstreetmap.org/node/8532711217
clinic,Clinics and health centres,BUBALYA HEALTH CENTRE II,node,11056438786,1,,,untagged,https://www.openstreetmap.org/node/11056438786
clinic,Clinics and health centres,BUBANGO HEALTH CENTRE II,node,11029992841,1,,,untagged,https://www.openstreetmap.org/node/11029992841
clinic,Clinics and health centres,BUBBEZA HEALTH CENTRE II,node,11056452403,1,,,untagged,https://www.openstreetmap.org/node/11056452403
clinic,Clinics and health centres,BUBEGGE,node,11056452439,1,,,untagged,https://www.openstreetmap.org/node/11056452439
clinic,Clinics and health centres,BUBEKE,node,11010338340,1,,,untagged,https://www.openstreetmap.org/node/11010338340
